Date,Type,Link
2022-11-13 18:24:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6997140086962176000
2022-11-09 13:39:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996101791457120257
2022-11-04 13:41:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6994291511873974272
2022-11-01 18:03:18,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993237200830115840
2022-10-28 18:46:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991791193151938561
2022-10-20 14:41:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988793539547529217
2022-10-19 20:07:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988502687751254016
2022-10-19 05:28:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988356178342760448
2022-10-18 10:31:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987785043737739267
2022-10-17 13:43:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987718248376995840
2022-10-12 20:22:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986058058128867328
2022-10-12 11:59:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985718277368897536
2022-10-11 18:50:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985362523080286208
2022-10-03 20:48:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982765095923671040
2022-09-30 07:16:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6981475543191859200
2022-09-17 05:16:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976585108333965312
2022-09-16 10:15:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6976481855541796864
2022-09-15 08:12:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976089143999098880
2022-09-10 16:13:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972577291142856705
2022-09-02 13:15:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971441702272139264
2022-08-26 08:12:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968795974206959616
2022-08-22 15:01:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965612163835027456
2022-07-30 15:35:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952290113947090944
2022-07-19 17:48:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955178449414033408
2022-07-13 08:14:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952871526970855424
2022-07-13 07:24:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6952876973773766656
2022-07-03 05:36:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949111081709543425
2022-06-23 21:12:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6944589465248006146
2022-06-16 17:16:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943221185165860864
2022-06-16 14:31:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943186662969503745
2022-05-30 19:50:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937108290879275008
2022-05-27 11:46:18,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6935499729560588288
2022-05-11 05:20:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6929807495431364608
2022-05-09 18:33:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6929406948043849728
2022-05-07 13:46:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6928501391149719552
2022-04-23 13:14:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6921573077151580160
2022-04-21 09:16:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922811222597718016
2022-04-06 20:14:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6917502546827743232
2022-04-06 07:26:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6917368789932118017
2022-04-05 08:14:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6916769525698887680
2022-03-31 20:53:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6915365186816065536
2022-03-30 12:29:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6914898786636976128
2022-03-24 06:46:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6912488554229084160
2022-03-09 06:24:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907037523990966272
2022-03-08 10:49:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906912475594539009
2022-02-16 21:36:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899718342350118912
2022-02-13 21:48:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6897989661910728704
2022-01-13 21:04:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6887117524182413312
2022-01-09 21:00:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6885952810291142656
2022-01-07 13:44:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6885184701590491136
2021-11-19 18:55:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867432030624350208
2021-11-09 14:49:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863844835359551488
2021-10-29 08:05:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859755973578366976
2021-10-28 18:59:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859551816401620992
2021-10-23 18:03:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856890252695494656
2021-10-22 18:56:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857341671173046272
2021-10-22 15:54:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857327190963564545
2021-10-16 11:27:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855080105593602048
2021-10-15 20:11:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854861147485552640
2021-10-13 12:24:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854022312069521408
2021-10-11 16:36:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6853345862622486529
2021-10-08 20:39:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852148421415968768
2021-10-03 15:07:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850442785091399680
2021-10-02 17:08:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850008740666593280
2021-10-01 17:12:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849736962895618049
2021-09-21 09:56:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6846000152587591680
2021-09-20 05:10:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6845468747101196288
2021-09-17 15:30:07,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6844626572981391360
2021-09-14 05:04:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843288971120910336
2021-08-24 11:51:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835898538216452096
2021-08-11 06:29:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6826479361336725504
2021-08-07 09:22:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6829100873717825536
2021-08-06 18:29:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6829445391142969344
2021-07-25 19:45:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6825078112963858432
2021-07-07 11:17:32,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6818450653837352960
2021-07-05 13:15:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6817792766282608641
2021-07-01 05:44:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6816048929671532544
2021-06-27 13:12:22,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6814883384335077376
2021-06-21 21:09:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6812693238009348096
2021-06-18 06:45:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811311803763564544
2021-06-09 11:08:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808341383972167680
2021-06-09 05:10:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808056671521267714
2021-06-08 14:13:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808031275438362625
2021-06-06 09:01:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6806564178610941952
2021-06-03 17:58:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6806199933025222656
2021-06-03 05:39:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6806087089231327232
2021-05-27 20:15:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803724864793399296
2021-05-27 15:28:41,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803697241119969280
2021-05-25 19:11:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6802993427693797376
2021-05-24 16:59:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6802557833796829184
2021-05-23 04:57:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6801995849036533760
2021-05-14 04:30:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6798702015863103488
2021-05-08 10:51:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6785958154019708930
2021-05-06 19:15:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6796125231191859201
2021-05-01 11:43:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6794178371115876352
2021-04-26 20:13:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792535178406334464
2021-04-20 07:02:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790153254719234048
2021-04-15 15:40:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788357453076553728
2021-04-14 19:33:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788135381163352065
2021-03-31 14:33:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782992911408660480
2021-03-20 19:36:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6778566882166358016
2021-03-07 20:32:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774387529446641664
2021-03-07 07:35:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6773265155024306176
2021-03-03 08:48:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772785707770515456
2021-02-23 19:43:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6770031946740322305
2021-02-19 08:00:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768169011910860800
2021-02-16 19:52:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6767352260189007872
2021-02-15 15:48:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730509220027916288
2021-02-12 20:48:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6766019007742062592
2021-02-12 19:57:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6766040190768185344
2021-02-12 15:13:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765989228078804992
2021-02-03 22:55:21,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6762845184125345792
2021-02-01 10:28:28,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6761947034871226369
2021-01-30 13:54:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6761191266626633728?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6761191266626633728%2C6761276792213934080%29
2021-01-30 11:05:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6761191266626633728
2021-01-30 07:25:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760860184408551424
2021-01-29 17:08:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760954532915630080
2021-01-29 17:01:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760953427326447616
2021-01-29 16:29:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760952752458739712
2021-01-22 16:44:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6758400890358513664
2021-01-22 11:54:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6758333855503040512
2021-01-21 19:30:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6758076198162587648
2021-01-18 10:34:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6756838913005887489
2021-01-18 05:45:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6755952361430110209
2021-01-04 22:10:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751614127027834880
2020-12-30 21:18:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6750067074246156288
2020-12-30 19:21:00,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6750046844602085376
2020-12-30 14:18:19,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6749999590881153024
2020-12-29 17:04:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6749731170356875264
2020-12-29 09:48:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6749610628354199552
2020-12-27 13:23:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6748947851646160896
2020-12-23 21:35:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747570748052783104
2020-12-23 07:14:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747408764812460032
2020-12-22 17:54:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747029190110982144
2020-12-22 17:53:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747182390382276608
2020-12-22 09:01:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747059252017295360
2020-12-19 19:30:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6746131935464050690
2020-12-18 11:35:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745659550000545792
2020-12-17 19:25:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745232164771663872
2020-12-14 16:35:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6744235559956332544
2020-12-10 22:08:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742883126881595392
2020-12-10 05:33:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741398742269788160
2020-12-09 10:47:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740840368465580032
2020-12-07 14:10:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741693048914247680
2020-12-06 17:10:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6739450936294445056
2020-12-06 05:26:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741214577117143040
2020-12-05 17:16:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740914888719245312
2020-12-05 12:46:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6740950690459369472
2020-12-04 05:28:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739751067153653767
2020-12-02 14:17:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739858470595551232
2020-12-01 20:13:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739572789050707968
2020-12-01 20:04:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739557540058669056
2020-12-01 15:34:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739545608023003136
2020-11-30 17:05:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739211120801804288
2020-11-28 09:05:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6738372657449852928
2020-11-25 21:00:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6737287910330044416
2020-11-24 10:47:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736945569769512961
2020-11-24 10:16:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6731314623791808512
2020-11-19 20:21:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735285261577551872
2020-11-18 05:18:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734601151045496832
2020-11-18 04:52:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734585040778354688
2020-11-17 06:26:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734045237179682816
2020-11-16 21:39:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734205768855363584
2020-11-12 09:13:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732563905601789952
2020-11-10 10:10:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729721225985241088
2020-10-27 05:05:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726610805367865344
2020-10-26 15:29:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6726464438989406208
2020-10-25 12:49:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726069434781380608
2020-10-23 19:27:32,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725458878051426304
2020-10-21 17:19:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724728211734843392
2020-10-21 12:47:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724593664900919296
2020-10-16 18:45:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722911761441271808
2020-10-10 14:13:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720675378903449600
2020-10-09 18:00:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720361464462368768
2020-10-06 05:45:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718906992921976832
2020-10-05 17:36:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718906088470671361
2020-10-03 08:43:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718061982588657664
2020-10-01 05:33:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716536734479343616
2020-09-30 21:46:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6717171548630859776
2020-09-30 11:48:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6717022210428686336
2020-09-29 17:55:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716681756600217600
2020-09-23 21:03:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6713275425419755523
2020-09-23 11:10:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6714489196926509056
2020-09-17 17:17:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6712390603365212161
2020-09-13 05:13:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6709379532912107520
2020-09-10 15:20:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6707116351116328962
2020-09-09 20:23:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6709506486243999744
2020-09-09 17:37:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6709492918039719936
2020-09-07 16:51:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6708770055292776448
2020-09-07 08:44:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6708648686072676352
2020-09-05 06:43:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6707885334601977856
2020-09-04 17:21:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6707687183064555521
2020-09-04 07:53:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6707555694574346240
2020-09-03 18:54:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6707358975794401281
2020-08-27 13:03:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6704713490357137408
2020-08-27 12:51:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6704718441108013056
2020-08-24 12:20:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6703563418638553088
2020-08-15 11:31:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6700341334970007552
2020-08-08 05:27:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6697610031170392064
2020-08-04 06:46:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694836518940483584
2020-07-31 11:33:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694911957516070912
2020-07-31 06:42:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694847916001042432
2020-07-30 19:22:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694617226357547009
2020-07-30 11:43:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694563688042524672
2020-07-30 06:48:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694487494957772800
2020-07-29 12:29:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6694173677598121986
2020-07-29 08:41:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6690983421952503808
2020-07-28 20:09:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6693867651212554240
2020-07-28 13:21:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6693862717154979842
2020-07-27 11:53:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6693467572039364608
2020-07-27 05:12:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6693253902860591104
2020-07-27 03:57:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6693105730557411329
2020-07-25 03:22:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6692541491820167168
2020-07-24 09:30:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6692329801446907904
2020-07-21 21:07:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6691337078602510336
2020-07-21 21:06:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6691437283876376576
2020-07-21 17:02:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6691355212940226560
2020-07-19 08:24:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6690527353728200704
2020-07-18 07:39:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689781927576129536
2020-07-18 06:54:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6690144392365264896
2020-07-18 06:10:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689116280911339520
2020-07-18 06:09:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689786722965848064
2020-07-18 06:09:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689280743929208832
2020-07-18 06:08:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689789930400428032
2020-07-17 13:37:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689787388278927360
2020-07-15 12:58:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689147668683358208
2020-07-13 20:02:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688527526123343872
2020-07-13 08:18:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688342323392192513
2020-07-12 07:17:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683381285022384128
2020-07-02 16:32:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684461483427954688
2020-06-30 07:55:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683629048435884032
2020-06-29 19:28:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683402738224652288
2020-06-26 21:09:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682244098994253824
2020-06-26 11:27:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682220030161141760
2020-06-25 17:08:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681892530528772096
